"employee_id","first_name","last_name","gender","cnic","phone","email","address","department","position","base_salary","hire_date","store_id","bank_account","status"
1132,"Hassan","Ibraaheem","Male","86598-8407136-0","0374-8695692","hassan.ibraaheem74@company.com","703 Sadan Passage, Multan","Administration","Admin Assistant",34024,"2024-05-09",3,"9588-5804-2219-4247","Active"
1133,"Zain","Latif","Male","39772-3342341-1","0319-2101201","zain.latif24@company.com","293 Jalaal Ranch, Sialkot","Inventory","Inventory Manager",72585,"2025-02-10",7,"5210-4050-9681-3599","Active"
1134,"Zain","Talal","Male","54152-8438102-5","0357-9513773","zain.talal14@company.com","392 Zahi Ports, Islamabad","Administration","HR Officer",58869,"2021-09-17",2,"2474-2418-5493-2755","Active"
1135,"Omar","Layth","Male","99219-3725021-6","0373-3924858","omar.layth87@company.com","909 Majd Drive, Gujranwala","Security","Security Supervisor",29856,"2022-10-11",5,"2985-8602-5148-8522","Active"
1136,"Fatima","Lut","Female","11387-2650575-5","0337-2966500","fatima.lut51@company.com","638 Rabee Flat, Multan","Security","Security Supervisor",42551,"2021-01-28",7,"9279-8660-3045-8151","Active"
1137,"Hussain","Kabeer","Male","21394-8307631-7","0310-2333655","hussain.kabeer44@company.com","391 Baasim Burg, Rawalpindi","Sales","Cashier",33684,"2024-09-28",8,"7613-2261-6667-3441","On Leave"
1138,"Khadija","Qais","Female","73899-5396102-2","0398-2639313","khadija.qais10@company.com","473 Umar Square, Sialkot","Inventory","Stock Clerk",31671,"2025-07-16",2,"1497-6214-1187-1319","Active"
1139,"Omar","Umair","Male","49978-9704274-0","0318-6002329","omar.umair66@company.com","212 Limazah Greens, Faisalabad","Management","Operations Manager",93930,"2024-02-05",1,"8524-3278-4123-2688","Active"
1140,"Hassan","Kamal","Male","62796-8482325-5","0382-7709778","hassan.kamal19@company.com","650 Jalil Fields, Sialkot","Inventory","Inventory Manager",53180,"2023-05-07",7,"1342-7251-7951-8493","Active"
1141,"Bilal","Aazim","Male","82477-9280253-4","0339-3681868","bilal.aazim61@company.com","963 Taanish Pike, Lahore","Management","Assistant Manager",64636,"2021-03-09",5,"6817-1545-3385-1906","Active"
1142,"Nadia","Ijli","Female","58673-1373099-8","0389-6731743","nadia.ijli33@company.com","651 Kasam Flats, Karachi","Sales","Sales Associate",44640,"2021-09-15",7,"2279-8903-4285-1875","Active"
1143,"Khadija","Ossama","Female","36126-5881171-3","0380-6125355","khadija.ossama77@company.com","993 Birousk Plaza, Sialkot","Administration","Admin Assistant",25136,"2024-12-28",3,"1780-9434-1639-2691","Active"
1144,"Fatima","Saaqib","Female","42673-9221903-2","0366-2644341","fatima.saaqib11@company.com","620 Sad Parks, Karachi","Maintenance","Cleaner",20572,"2024-02-03",7,"2157-3243-9422-7925","Active"
1145,"Zain","Man","Male","23738-6445556-6","0311-2388899","zain.man41@company.com","799 Jalaal Loop, Faisalabad","Maintenance","Maintenance Technician",39939,"2021-05-31",7,"4226-9855-4972-7181","Terminated"
1146,"Amina","Ghutayf","Female","16827-1396007-7","0361-2249687","amina.ghutayf26@company.com","151 Umaarah Lights, Quetta","Maintenance","Cleaner",23827,"2022-10-15",8,"9977-3844-5565-7858","Active"
1147,"Ayesha","Raaghib","Female","28470-1808732-2","0398-6611044","ayesha.raaghib91@company.com","282 Ubayd Course, Quetta","Administration","Accountant",73159,"2021-06-21",9,"7025-7901-1784-5661","Active"
1148,"Ayesha","Barr","Female","88348-5739030-4","0318-3840774","ayesha.barr76@company.com","850 Daniel Pass, Sialkot","Inventory","Stock Clerk",29491,"2022-05-07",5,"5801-3026-7559-2015","On Leave"
1149,"Usman","Qutaybah","Male","64223-4630005-2","0357-3399341","usman.qutaybah91@company.com","107 Aalam Ports, Peshawar","Security","Security Supervisor",32258,"2024-02-04",4,"5616-8918-5617-1311","Active"
1150,"Maryam","Fazli","Female","73045-7655123-6","0329-3102248","maryam.fazli5@company.com","196 Faizan Green, Multan","Sales","Cashier",28054,"2021-06-11",3,"5709-4218-9664-4319","Active"
1151,"Ali","Qaasim","Male","93465-9373300-8","0336-3399936","ali.qaasim65@company.com","947 Basheerah Oval, Lahore","Customer Service","Customer Representative",40593,"2023-02-04",3,"3897-3199-5353-4995","Active"
1152,"Abdullah","Gulfam","Male","78495-3012193-7","0320-2978974","abdullah.gulfam77@company.com","295 Ulfat Island, Lahore","Inventory","Inventory Manager",65995,"2021-04-14",7,"7800-5382-2211-8673","Active"
1153,"Maryam","Jaabir","Female","33139-4012731-8","0397-1214527","maryam.jaabir65@company.com","540 Emran Underpass, Islamabad","Customer Service","Customer Representative",29798,"2021-04-25",4,"1410-9283-9149-1665","Active"
1154,"Sadia","Ubaidah","Female","28746-7963192-4","0361-9581651","sadia.ubaidah55@company.com","321 Mahdi Highway, Lahore","Inventory","Inventory Manager",47477,"2022-01-08",5,"1179-7003-2099-9715","Active"
1155,"Khadija","Qahtan","Female","54553-8230178-2","0387-4299425","khadija.qahtan39@company.com","487 Jameel Roads, Peshawar","Sales","Sales Supervisor",46644,"2024-07-08",1,"7437-6198-2440-2415","Active"
1156,"Ali","Kasim","Male","77651-1667416-4","0367-7423363","ali.kasim55@company.com","995 Zahur Cape, Lahore","Security","Security Guard",28742,"2021-04-25",8,"5928-6756-3210-4017","Active"
1157,"Ali","Taj","Male","66049-1294631-1","0393-6119302","ali.taj30@company.com","819 Raid Union, Islamabad","Inventory","Inventory Manager",68159,"2024-04-29",5,"5324-1292-1341-2974","Active"
1158,"Zain","Yafir","Male","31801-9230324-8","0361-7481323","zain.yafir9@company.com","507 Wadood Row, Quetta","Sales","Sales Supervisor",41985,"2021-10-11",9,"8007-3585-1790-7875","Active"
1159,"Abdullah","Umair","Male","97922-2850481-7","0341-8012886","abdullah.umair19@company.com","607 Rafay Harbors, Faisalabad","Administration","Admin Assistant",38536,"2024-01-05",4,"7685-6755-7958-4203","Active"
1160,"Ali","Aalam","Male","29427-2425491-4","0354-7171092","ali.aalam49@company.com","988 Chawish Run, Karachi","Customer Service","Customer Representative",32434,"2021-11-04",3,"3180-4808-2777-4461","Active"
1161,"Hassan","Fazli","Male","19626-8313197-0","0324-4234567","hassan.fazli24@company.com","900 Qatadah Knolls, Islamabad","Administration","Accountant",71336,"2023-02-24",4,"3591-2760-5602-3229","Active"
1162,"Bilal","Saahir","Male","65518-6250615-3","0357-7003332","bilal.saahir4@company.com","679 Ihab Greens, Gujranwala","Sales","Sales Associate",27986,"2021-07-17",2,"6094-7515-1149-8215","Active"
1163,"Nadia","Radi","Female","50044-1525829-8","0323-7607766","nadia.radi35@company.com","351 Auraq Viaduct, Multan","Administration","Admin Assistant",29538,"2022-04-11",6,"5632-6397-4835-9950","On Leave"
1164,"Omar","Saal","Male","88047-8551282-0","0328-9223999","omar.saal79@company.com","572 Qawee Walk, Lahore","Customer Service","Customer Representative",36805,"2022-12-03",2,"9357-6704-8649-5246","Active"
1165,"Muhammad","Rabbani","Male","50404-7092327-0","0338-4384668","muhammad.rabbani4@company.com","748 Barr Camp, Peshawar","Inventory","Warehouse Worker",27144,"2025-03-14",7,"3677-7576-2654-6739","Active"
1166,"Zain","Qaseem","Male","28147-9168663-2","0396-1143980","zain.qaseem34@company.com","865 Jaabir Gateway, Quetta","Maintenance","Cleaner",24538,"2025-07-10",1,"9075-4901-7014-2406","Active"
1167,"Fatima","Faizan","Female","98541-6381404-8","0326-6521395","fatima.faizan95@company.com","188 Umar Cape, Islamabad","Security","Security Supervisor",39281,"2025-06-12",4,"6789-9656-6956-7523","Active"
1168,"Hira","Baashir","Female","13007-2869907-6","0357-3228351","hira.baashir68@company.com","364 Tawkeel Corner, Faisalabad","Security","Security Supervisor",25354,"2022-11-13",7,"7336-2915-4381-7930","On Leave"
1169,"Ahmed","Taanish","Male","52125-4469868-7","0358-6983253","ahmed.taanish79@company.com","54 Wafeeq Islands, Rawalpindi","Sales","Cashier",28907,"2024-06-19",8,"2517-4903-4269-2168","Active"
1170,"Sara","Rohaan","Female","18163-7817466-1","0356-4521209","sara.rohaan57@company.com","677 Labeeb Skyway, Quetta","Management","Store Manager",112247,"2022-09-25",6,"7741-7698-3620-3315","Active"
1171,"Ali","Jabir","Male","90346-1141117-8","0397-6375567","ali.jabir48@company.com","428 Limazah Square, Karachi","Security","Security Supervisor",28928,"2025-05-04",3,"6224-2399-5998-9748","Active"
1172,"Usman","Ubaydullah","Male","57891-8498935-4","0340-6132993","usman.ubaydullah25@company.com","909 Ikramah Isle, Rawalpindi","Security","Security Supervisor",43688,"2021-09-29",3,"6134-9698-2529-7042","Active"
1173,"Omar","Talhah","Male","31689-4006075-5","0398-1696893","omar.talhah83@company.com","910 Saalim Falls, Quetta","Customer Service","Customer Representative",43285,"2021-02-05",3,"2091-9191-3179-6703","Active"
1174,"Nadia","Rabbani","Female","18646-3290058-6","0346-3471863","nadia.rabbani4@company.com","542 Talhah Summit, Gujranwala","Maintenance","Cleaner",15969,"2024-08-20",4,"8445-4139-1958-7939","Active"
1175,"Hira","Zarar","Female","21816-9175996-9","0313-3335098","hira.zarar26@company.com","181 Umar Hollow, Gujranwala","Inventory","Inventory Manager",62606,"2023-12-11",2,"7013-8886-7673-1142","Terminated"
1176,"Muhammad","Ubadah","Male","66731-3798998-7","0354-6404944","muhammad.ubadah33@company.com","28 Zahrun Motorway, Sialkot","Administration","Admin Assistant",33097,"2022-01-01",9,"8951-1290-9307-1477","Active"
1177,"Ahmed","Taaj","Male","23665-4539062-3","0372-9504512","ahmed.taaj12@company.com","783 Karaamat Locks, Faisalabad","Administration","Admin Assistant",33765,"2023-03-09",8,"3615-2639-9989-4808","Active"
1178,"Hussain","Limazah","Male","32702-8695277-5","0366-2502845","hussain.limazah85@company.com","725 Talhah Rapid, Rawalpindi","Sales","Sales Supervisor",53218,"2025-04-26",5,"8135-3492-9541-5270","On Leave"
1179,"Sara","Umar","Female","51529-7342651-3","0388-7559369","sara.umar59@company.com","465 Awj Road, Sialkot","Management","Store Manager",140332,"2024-01-29",6,"3082-3830-5428-9771","Active"
1180,"Zain","Kasim","Male","92308-4589482-6","0394-2389849","zain.kasim52@company.com","727 Raaghib Freeway, Quetta","Management","Assistant Manager",78354,"2025-07-06",6,"1965-2928-7658-5019","Active"
1181,"Nadia","Tabassum","Female","44841-5840659-4","0344-6199179","nadia.tabassum60@company.com","392 Gulshan Groves, Sialkot","Maintenance","Cleaner",24555,"2024-12-23",8,"7522-5559-4079-5169","Active"
1182,"Sara","Sadaqat","Female","10445-8147770-1","0361-5965795","sara.sadaqat67@company.com","18 Uhban Avenue, Karachi","Maintenance","Maintenance Technician",28891,"2021-05-24",3,"7543-1309-9278-7194","Active"
1183,"Amina","Bizhan","Female","88946-6284500-8","0313-7965073","amina.bizhan41@company.com","406 Fidvi Place, Quetta","Inventory","Inventory Manager",54685,"2021-08-09",9,"1457-4137-6860-4681","Active"
1184,"Zainab","Zaahid","Female","35049-9448087-2","0357-8157323","zainab.zaahid24@company.com","306 Daamin Mews, Sialkot","Maintenance","Maintenance Technician",38209,"2024-02-08",4,"6940-2303-8262-2053","Active"
1185,"Sadia","Qaseem","Female","77665-6988634-5","0359-9962080","sadia.qaseem15@company.com","812 Jalees Viaduct, Rawalpindi","Management","Assistant Manager",78543,"2022-02-26",7,"4546-5239-1631-1096","Active"
1186,"Nadia","Latif","Female","37012-4170528-4","0383-6246174","nadia.latif1@company.com","694 Basheerah Green, Karachi","Sales","Sales Associate",44854,"2023-11-19",8,"6450-8041-8587-1872","Active"
1187,"Bilal","Labeeb","Male","82760-6467481-0","0348-6222032","bilal.labeeb70@company.com","898 Tarfaan Extensions, Karachi","Security","Security Guard",24894,"2022-05-19",8,"1027-2697-6077-2127","Active"
1188,"Ali","Waahid","Male","97891-7177215-8","0391-1037578","ali.waahid66@company.com","325 Daniel Skyway, Faisalabad","Security","Security Guard",23845,"2021-05-01",8,"3480-9778-1879-4221","Active"
1189,"Bilal","Ibraaheem","Male","39959-8528361-7","0339-7192896","bilal.ibraaheem36@company.com","947 Zewad Island, Lahore","Management","Store Manager",110601,"2023-07-07",3,"6994-7424-7662-7900","Active"
1190,"Zainab","Tali","Female","68886-6445388-1","0320-3790857","zainab.tali24@company.com","834 Baleegh Keys, Gujranwala","Inventory","Warehouse Worker",22789,"2023-12-26",2,"4224-7818-9803-3814","Active"
1191,"Amina","Qadeer","Female","33226-4440133-5","0385-6505358","amina.qadeer89@company.com","824 Zahrun Mountain, Karachi","Security","Security Guard",19767,"2021-07-12",5,"1365-1277-7313-1533","On Leave"
1192,"Abdullah","Umar","Male","21752-6057404-0","0389-8744044","abdullah.umar19@company.com","464 Aariz Heights, Peshawar","Sales","Cashier",29126,"2024-10-22",5,"1425-6495-3597-3814","Active"
1193,"Maryam","Ghafoor","Female","51661-6078611-8","0312-7773840","maryam.ghafoor18@company.com","153 Kaleem Forge, Quetta","Customer Service","Service Desk Staff",34575,"2025-06-23",9,"9115-6430-6139-1283","Active"
1194,"Zainab","Luqmaan","Female","41706-3256585-9","0342-1806200","zainab.luqmaan72@company.com","51 Saburah Inlet, Peshawar","Sales","Cashier",31945,"2022-10-16",7,"9504-7551-7990-1677","Active"
1195,"Ali","Quadir","Male","46432-1363352-2","0396-6547734","ali.quadir39@company.com","982 Yar Groves, Gujranwala","Administration","HR Officer",65172,"2024-01-20",3,"2150-6886-9945-7374","Active"
1196,"Nadia","Sadan","Female","78411-8139336-1","0357-6504172","nadia.sadan49@company.com","729 Najam Row, Multan","Management","Store Manager",145657,"2021-07-30",9,"5978-4000-3696-2669","Active"
1197,"Nadia","Zahur","Female","75687-8253961-3","0318-7689668","nadia.zahur23@company.com","389 Umar Loaf, Lahore","Management","Store Manager",109684,"2022-10-22",5,"1117-9863-1945-9541","Active"
1198,"Khadija","Zafrul","Female","28143-5957995-4","0363-1987663","khadija.zafrul92@company.com","275 Taheem Springs, Quetta","Maintenance","Maintenance Technician",30959,"2023-09-08",6,"8178-8033-3796-2315","Active"
1199,"Zain","Sadeed","Male","26359-6207993-9","0327-2638936","zain.sadeed57@company.com","196 Yaqoot Cape, Multan","Sales","Cashier",20265,"2022-01-22",3,"5331-7778-5146-8999","Active"
1200,"Omar","Talal","Male","10196-8695982-7","0326-2310427","omar.talal56@company.com","592 Nadir Radial, Islamabad","Security","Security Supervisor",31274,"2025-06-18",2,"6332-5605-9457-8189","Active"
1201,"Usman","Ghannam","Male","32369-4327353-7","0322-9507262","usman.ghannam6@company.com","626 Laiq Square, Karachi","Security","Security Supervisor",25220,"2021-08-20",9,"8801-9415-5612-1567","Active"
1202,"Abdullah","Lut","Male","79702-5408865-7","0342-3432077","abdullah.lut68@company.com","553 Uhban Track, Quetta","Customer Service","Customer Representative",36281,"2022-04-19",3,"9011-2908-7109-2762","Active"
1203,"Omar","Talha","Male","38624-4407547-4","0322-4712633","omar.talha80@company.com","820 Kasam Parkway, Karachi","Customer Service","Customer Representative",38130,"2024-09-13",1,"9529-5282-4924-9343","Terminated"
1204,"Hassan","Omran","Male","70433-8818797-1","0391-6998637","hassan.omran71@company.com","151 Raed Summit, Karachi","Administration","Accountant",54918,"2022-06-04",3,"1341-2206-5234-1077","Active"
1205,"Sadia","Baasit","Female","77003-6640486-2","0357-7968230","sadia.baasit9@company.com","550 Raashid River, Gujranwala","Security","Security Guard",23682,"2024-02-02",2,"3367-9268-7453-6517","Active"
1206,"Fatima","Najeeb","Female","15476-9948406-7","0328-5402068","fatima.najeeb81@company.com","578 Arham Islands, Multan","Security","Security Supervisor",32479,"2025-08-31",7,"8909-5630-5978-6100","Active"
1207,"Nadia","Umair","Female","88653-9594375-7","0357-2998212","nadia.umair82@company.com","703 Umaarah Divide, Peshawar","Inventory","Inventory Manager",61223,"2022-09-22",1,"1967-9765-8174-4353","Active"
1208,"Abdullah","Nabih","Male","78554-4064311-4","0344-6169338","abdullah.nabih70@company.com","442 Kachela Stravenue, Faisalabad","Administration","HR Officer",46037,"2021-04-23",6,"5546-6623-6537-4413","Active"
1209,"Hussain","Umair","Male","78234-9897415-8","0390-3562912","hussain.umair7@company.com","547 Tabassum Knolls, Rawalpindi","Inventory","Warehouse Worker",26170,"2024-07-29",1,"2999-2886-3920-3483","Terminated"
1210,"Omar","Raatib","Male","81561-4723169-6","0343-4575332","omar.raatib31@company.com","452 Ghauth Curve, Gujranwala","Inventory","Warehouse Worker",29606,"2023-04-01",5,"9696-2529-6284-9979","Active"
1211,"Ali","Naail","Male","37454-6278862-0","0348-8132139","ali.naail67@company.com","528 Rafan Mission, Islamabad","Inventory","Warehouse Worker",24827,"2020-12-05",3,"9918-1089-1911-5540","Active"
1212,"Hassan","Sabiq","Male","77791-9431041-6","0341-6049663","hassan.sabiq58@company.com","410 Taamir Run, Karachi","Sales","Sales Supervisor",59664,"2023-10-22",2,"8864-9690-8670-7406","Active"
1213,"Hira","Saaqib","Female","33925-5315578-7","0344-1673747","hira.saaqib45@company.com","692 Zaib Pass, Lahore","Inventory","Warehouse Worker",26642,"2023-08-29",5,"4721-8356-2840-3221","Active"
1214,"Ali","Majd Udeen","Male","14625-1423715-5","0381-1896352","ali.majd udeen66@company.com","232 Barraq Tunnel, Multan","Customer Service","Service Desk Staff",22452,"2022-01-22",1,"5357-9584-4362-5589","Terminated"
1215,"Maryam","Zaahid","Female","36035-3144989-3","0343-6687681","maryam.zaahid43@company.com","418 Rafeeq Court, Multan","Sales","Sales Associate",30003,"2021-05-19",8,"6157-8421-9145-1757","Active"
1216,"Zain","Bambad","Male","61829-3613820-6","0349-1692058","zain.bambad85@company.com","762 Kaysan Plaza, Multan","Sales","Cashier",22148,"2023-07-26",6,"6320-6388-7203-8297","Active"
1217,"Hussain","Najeeb","Male","22468-6976952-6","0371-6076650","hussain.najeeb59@company.com","858 Ibraheem Landing, Rawalpindi","Administration","Accountant",58213,"2022-05-14",9,"3998-6061-6047-4646","Active"
1218,"Hussain","Zarar","Male","47982-5908529-1","0327-4853012","hussain.zarar7@company.com","817 Ubadah Fort, Sialkot","Security","Security Supervisor",32401,"2022-07-21",7,"3597-1149-9198-2579","Active"
1219,"Zainab","Umaarah","Female","25087-1905809-8","0338-8569598","zainab.umaarah89@company.com","520 Saajid Extension, Quetta","Administration","Admin Assistant",39699,"2023-07-12",4,"8145-4300-8429-2003","Active"
